"";"study";"condition_arm1";"condition_arm2";"descr_arm1";"descr_arm2";"multi_arm1";"multi_arm2";".g";".g_se";"primary_calc";"outcome_type";"outcome_domain";"time";"time_weeks";"instrument";"rating";"mean_arm1";"mean_arm2";"sd_arm1";"sd_arm2";"n_arm1";"n_arm2";"bl_mean_arm1";"bl_sd_arm1";"bl_n_arm1";"bl_mean_arm2";"bl_sd_arm2";"bl_n_arm2";"dich";"dich_type";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"change";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"other_statistic";"precalc_g";"precalc_g_se";"rand_arm1";"rand_arm2";"n_drop_study1";"n_drop_study2";"n_drop_treat1";"n_drop_treat2";"def_drop_treat";"year";"comorbid_mental";"comorbid_physical";"format_unguided";"commericial";"program_name";"support_unguided";"initial_screening";"forum_unguided";"n_sessions_planned";"n_sessions_received";"country";"income_level";"age_group";"mean_age";"percent_women";"recruitment";"diagnosis";"target_group";"sg";"ac";"ba";"itt";"rob";"domain.1";"domain.2";"domain.3";"domain.4";"domain.5";"overall";".id";".g_negative";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2";"full_reference"
"302";"Schmidt, 1983";"cbt";"wl";"cbt (cbt-based bibliotherapy)";NA;NA;NA;0,572472048701237;0,459295303813971;1;"msd";"depression";"FU1";18;"MMPI-D";"self-report";24,7;29,7;8;8,8;11;9;"33.9";"6.8";12;"35.299999999999997";"7.4";10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;10;"1";"1";NA;NA;NA;1983;"n";"n";"book";"NI";"sel-help therapy book";"human";"y";"n";NA;NA;"us";"high";"adul";42;0,84;"com";"cut";"adul";"?";"?";"sr";0;1;"Some concerns";"Some concerns";"Low risk";"Low risk";"Some concerns";"High risk";"Schmidt_1983_msd_MMPI-D_FU1_18_self-report_cbt_wl_NA_NA";-0,572472048701237;NA;NA;NA;NA;NA;NA;"Schmidt MM, Miller WR. Amount of therapist contact and outcome in a multidimensional depression treatment program. Acta Psychiatrica Scandinavica. 1983;67(5):319-32."
"303";"Schure, 2019";"cbt";"wl";NA;NA;NA;NA;0,525553847075263;0,110009606654748;1;"msd";"depression";"post";8;"PHQ-9";"self-report";7,24;9,845;5,18;4,67;181;162;"13.7";"5";181;"13.4";"5";162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;247;216;"142";"97";NA;NA;NA;2019;"n";"n";"internet";"y";"Thrive";"auto";"n";"n";3;NA;"us";"high";"adul";42,9;0,85;"com";"cut";"adul";"?";"?";"sr";0;1;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Schure_2019_msd_PHQ-9_post_8_self-report_cbt_wl_NA_NA";-0,525553847075263;NA;NA;NA;NA;NA;NA;"Schure, M. B., Lindow, J. C., Greist, J. H., Nakonezny, P. A., Bailey, S. J., Bryan, W. L., & Byerly, M. J. (2019). Use of a Fully Automated Internet-Based Cognitive Behavior Therapy Intervention in a Community Population of Adults With Depression Symptoms: Randomized Controlled Trial. Journal of medical Internet research, 21(11), e14754. doi:10.2196/14754"
"304";"Scogin, 1989";"cbt";"wl";NA;NA;"cognitive bibliotherapy";"wl";1,49759013672046;0,350677342378305;1;"msd";"depression";"post";4;"HDRS";"clinician";7,5;15,9;3,6;6,9;21;21;"16.3";"3.7";21;"16.399999999999999";"5.2";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;22;"1";"1";NA;NA;NA;1989;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"old";68,34;0,85;"com";"cut";"old";"?";"?";"0";0;0;"Some concerns";"High risk";"Some concerns";"High risk";"Some concerns";"High risk";"Scogin_1989_msd_HDRS_post_4_clinician_cbt_wl_cognitivebibliotherapy_wl";-1,49759013672046;NA;NA;NA;NA;NA;NA;"Scogin F, Jamison C, Gochneaur K. Comparative efficacy of cognitive and behavioral bibliotherapy for mildly and moderately depressed older adults. Journal of Consulting and Clinical Psychology. 1989;57(3):403-7."
"305";"Scogin, 1989";"cbt";"wl";NA;NA;"behavioral bibliotherapy";"wl";0,958415523143679;0,330556422958536;1;"msd";"depression";"post";4;"HDRS";"clinician";9,7;15,9;5,7;6,9;20;21;"17.8";"4.8";19;"16.399999999999999";"5.2";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;22;"3";"1";NA;NA;NA;1989;"n";"n";"book";"y";"Control your depression";"human";"y";"n";7;NA;"us";"high";"old";68,34;0,85;"com";"cut";"old";"?";"?";"0";0;0;"Some concerns";"High risk";"Some concerns";"High risk";"Some concerns";"High risk";"Scogin_1989_msd_HDRS_post_4_clinician_cbt_wl_behavioralbibliotherapy_wl";-0,958415523143679;NA;NA;NA;NA;NA;NA;"Scogin F, Jamison C, Gochneaur K. Comparative efficacy of cognitive and behavioral bibliotherapy for mildly and moderately depressed older adults. Journal of Consulting and Clinical Psychology. 1989;57(3):403-7."
"306";"Scogin, 1989";"cbt";"wl";NA;NA;"cognitive bibliotherapy";"wl";0,600766522140835;0,315755621391712;1;"msd";"depression";"post";4;"GDS";"self-report";9,1;12,4;4,7;6;21;21;"14.7";"6.2";21;"12.9";"6.2";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;22;"1";"1";NA;NA;NA;1989;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"old";68,34;0,85;"com";"cut";"old";"?";"?";"sr";0;1;"Some concerns";"High risk";"Some concerns";"High risk";"Some concerns";"High risk";"Scogin_1989_msd_GDS_post_4_self-report_cbt_wl_cognitivebibliotherapy_wl";-0,600766522140835;NA;NA;NA;NA;NA;NA;"Scogin F, Jamison C, Gochneaur K. Comparative efficacy of cognitive and behavioral bibliotherapy for mildly and moderately depressed older adults. Journal of Consulting and Clinical Psychology. 1989;57(3):403-7."
"307";"Scogin, 1989";"cbt";"wl";NA;NA;"behavioral bibliotherapy";"wl";-0,271161587933375;0,313929104919697;1;"msd";"depression";"post";4;"GDS";"self-report";14,1;12,4;6,3;6;20;21;"16.8";"6.4";19;"12.9";"6.2";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;22;"3";"1";NA;NA;NA;1989;"n";"n";"book";"y";"Control your depression";"human";"y";"n";7;NA;"us";"high";"old";68,34;0,85;"com";"cut";"old";"?";"?";"sr";0;1;"Some concerns";"High risk";"Some concerns";"High risk";"Some concerns";"High risk";"Scogin_1989_msd_GDS_post_4_self-report_cbt_wl_behavioralbibliotherapy_wl";0,271161587933375;NA;NA;NA;NA;NA;NA;"Scogin F, Jamison C, Gochneaur K. Comparative efficacy of cognitive and behavioral bibliotherapy for mildly and moderately depressed older adults. Journal of Consulting and Clinical Psychology. 1989;57(3):403-7."
"308";"Scogin, 1989";"cbt";"wl";NA;NA;"cognitive bibliotherapy";"wl";-0,339823981609383;0,356228742744427;1;"msd";"depression";"FU1";24;"HDRS";"clinician";8,9;7,2;6;3,4;16;16;"16.3";"3.7";21;"16.399999999999999";"5.2";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;22;"6";"6";NA;NA;NA;1989;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"old";68,34;0,85;"com";"cut";"old";"?";"?";"0";0;0;"Some concerns";"High risk";"Some concerns";"High risk";"Some concerns";"High risk";"Scogin_1989_msd_HDRS_FU1_24_clinician_cbt_wl_cognitivebibliotherapy_wl";0,339823981609383;NA;NA;NA;NA;NA;NA;"Scogin F, Jamison C, Gochneaur K. Comparative efficacy of cognitive and behavioral bibliotherapy for mildly and moderately depressed older adults. Journal of Consulting and Clinical Psychology. 1989;57(3):403-7."
"309";"Scogin, 1989";"cbt";"wl";NA;NA;"behavioral bibliotherapy";"wl";-0,362983334385237;0,351313121910155;1;"msd";"depression";"FU1";24;"HDRS";"clinician";9,1;7,2;6,3;3,4;17;16;"17.8";"4.8";19;"16.399999999999999";"5.2";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;22;"6";"6";NA;NA;NA;1989;"n";"n";"book";"y";"Control your depression";"human";"y";"n";7;NA;"us";"high";"old";68,34;0,85;"com";"cut";"old";"?";"?";"0";0;0;"Some concerns";"High risk";"Some concerns";"High risk";"Some concerns";"High risk";"Scogin_1989_msd_HDRS_FU1_24_clinician_cbt_wl_behavioralbibliotherapy_wl";0,362983334385237;NA;NA;NA;NA;NA;NA;"Scogin F, Jamison C, Gochneaur K. Comparative efficacy of cognitive and behavioral bibliotherapy for mildly and moderately depressed older adults. Journal of Consulting and Clinical Psychology. 1989;57(3):403-7."
"310";"Scogin, 1989";"cbt";"wl";NA;NA;"cognitive bibliotherapy";"wl";0,226612786787539;0,354745593495303;1;"msd";"depression";"FU1";24;"GDS";"self-report";7,9;9,1;4,8;5,5;16;16;"14.7";"6.2";21;"12.9";"6.2";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;22;"6";"6";NA;NA;NA;1989;"n";"n";"book";"y";"Feeling good";"human";"y";"n";20;NA;"us";"high";"old";68,34;0,85;"com";"cut";"old";"?";"?";"sr";0;1;"Some concerns";"High risk";"Some concerns";"High risk";"Some concerns";"High risk";"Scogin_1989_msd_GDS_FU1_24_self-report_cbt_wl_cognitivebibliotherapy_wl";-0,226612786787539;NA;NA;NA;NA;NA;NA;"Scogin F, Jamison C, Gochneaur K. Comparative efficacy of cognitive and behavioral bibliotherapy for mildly and moderately depressed older adults. Journal of Consulting and Clinical Psychology. 1989;57(3):403-7."
"311";"Scogin, 1989";"cbt";"wl";NA;NA;"behavioral bibliotherapy";"wl";-0,359464571514544;0,351255523357752;1;"msd";"depression";"FU1";24;"GDS";"self-report";11,6;9,1;7,8;5,5;17;16;"16.8";"6.4";19;"12.9";"6.2";21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;22;"6";"6";NA;NA;NA;1989;"n";"n";"book";"y";"Control your depression";"human";"y";"n";7;NA;"us";"high";"old";68,34;0,85;"com";"cut";"old";"?";"?";"sr";0;1;"Some concerns";"High risk";"Some concerns";"High risk";"Some concerns";"High risk";"Scogin_1989_msd_GDS_FU1_24_self-report_cbt_wl_behavioralbibliotherapy_wl";0,359464571514544;NA;NA;NA;NA;NA;NA;"Scogin F, Jamison C, Gochneaur K. Comparative efficacy of cognitive and behavioral bibliotherapy for mildly and moderately depressed older adults. Journal of Consulting and Clinical Psychology. 1989;57(3):403-7."
"312";"Selmi, 1990";"cbt";"wl";"computer-administered cbt";NA;NA;NA;2,01694557816261;0,507523290101055;1;"msd";"depression";"post";6;"HDRS";"clinician";5,83;13,83;2,62;4,74;12;12;"14.33";"4.01";12;"15.57";"5";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"0";"0";NA;NA;NA;1990;"n";"n";"computer";"n";"computer-administered cbt";"demand";"y";"n";6;NA;"us";"high";"adul";28,2;0,64;"com";"mood";"adul";"?";"?";"1";1;2;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Selmi_1990_msd_HDRS_post_6_clinician_cbt_wl_NA_NA";-2,01694557816261;NA;NA;NA;NA;NA;NA;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"313";"Selmi, 1990";"cbt";"wl";"computer-administered cbt";NA;NA;NA;1,04622907924572;0,437182666611506;1;"msd";"depression";"post";6;"BDI-I";"self-report";10,33;18,5;5,18;9,32;12;12;"21.42";"3.96";12;"22.92";"5.0199999999999996";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"0";"0";NA;NA;NA;1990;"n";"n";"computer";"n";"computer-administered cbt";"demand";"y";"n";6;NA;"us";"high";"adul";28,2;0,64;"com";"mood";"adul";"?";"?";"sr";1;2;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Selmi_1990_msd_BDI-I_post_6_self-report_cbt_wl_NA_NA";-1,04622907924572;NA;NA;NA;NA;NA;NA;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"314";"Selmi, 1990";"cbt";"wl";"computer-administered cbt";NA;NA;NA;0,704309447552541;0,421606965182057;1;"msd";"depression";"post";6;"SCL";"self-report";1,11;1,65;0,72;0,76;12;12;"1.76";"0.61";12;"1.98";"0.55000000000000004";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"0";"0";NA;NA;NA;1990;"n";"n";"computer";"n";"computer-administered cbt";"demand";"y";"n";6;NA;"us";"high";"adul";28,2;0,64;"com";"mood";"adul";"?";"?";"sr";1;2;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Selmi_1990_msd_SCL_post_6_self-report_cbt_wl_NA_NA";-0,704309447552541;NA;NA;NA;NA;NA;NA;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"315";"Selmi, 1990";"cbt";"wl";"computer-administered cbt";NA;NA;NA;1,27644174684461;0,657964881018451;0;"remission (cut-off)";"depression";"post";6;"HDRS";"clinician";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Improvement HRSD ≤ 6";6;1;12;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"0";"0";NA;NA;NA;1990;"n";"n";"computer";"n";"computer-administered cbt";"demand";"y";"n";6;NA;"us";"high";"adul";28,2;0,64;"com";"mood";"adul";"?";"?";"1";1;2;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Selmi_1990_remission(cut-off)_HDRS_post_6_clinician_cbt_wl_NA_NA";-1,27644174684461;1,79175946922805;1;6;1;12;12;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"316";"Selmi, 1990";"cbt";"wl";"computer-administered cbt";NA;NA;NA;0,856732053184239;0,532634315641178;0;"remission (cut-off)";"depression";"post";6;"BDI-I";"self-report";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Improvement BDI ≤ 9";6;2;12;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"0";"0";NA;NA;NA;1990;"n";"n";"computer";"n";"computer-administered cbt";"demand";"y";"n";6;NA;"us";"high";"adul";28,2;0,64;"com";"mood";"adul";"?";"?";"sr";1;2;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Selmi_1990_remission(cut-off)_BDI-I_post_6_self-report_cbt_wl_NA_NA";-0,856732053184239;1,09861228866811;0,707106781186547;6;2;12;12;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"317";"Selmi, 1990";"cbt";"wl";"computer-administered cbt";NA;NA;NA;1,83109978736871;0,491526064675774;1;"msd";"depression";"FU1";14;"HDRS";"clinician";4,92;14,5;2,31;6,76;12;12;"14.33";"4.01";12;"15.57";"5";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"0";"0";NA;NA;NA;1990;"n";"n";"computer";"n";"computer-administered cbt";"demand";"y";"n";6;NA;"us";"high";"adul";28,2;0,64;"com";"mood";"adul";"?";"?";"1";1;2;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Selmi_1990_msd_HDRS_FU1_14_clinician_cbt_wl_NA_NA";-1,83109978736871;NA;NA;NA;NA;NA;NA;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"318";"Selmi, 1990";"cbt";"wl";"computer-administered cbt";NA;NA;NA;1,74430622908857;0,484420056323469;1;"msd";"depression";"FU1";14;"BDI-I";"self-report";6,17;20,67;5,57;9,89;12;12;"21.42";"3.96";12;"22.92";"5.0199999999999996";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"0";"0";NA;NA;NA;1990;"n";"n";"computer";"n";"computer-administered cbt";"demand";"y";"n";6;NA;"us";"high";"adul";28,2;0,64;"com";"mood";"adul";"?";"?";"sr";1;2;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Selmi_1990_msd_BDI-I_FU1_14_self-report_cbt_wl_NA_NA";-1,74430622908857;NA;NA;NA;NA;NA;NA;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"319";"Selmi, 1990";"cbt";"wl";"computer-administered cbt";NA;NA;NA;1,43324270150657;0,461057033919529;1;"msd";"depression";"FU1";14;"SCL";"self-report";0,73;1,92;0,57;0,98;12;12;"1.76";"0.61";12;"1.98";"0.55000000000000004";12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;12;"0";"0";NA;NA;NA;1990;"n";"n";"computer";"n";"computer-administered cbt";"demand";"y";"n";6;NA;"us";"high";"adul";28,2;0,64;"com";"mood";"adul";"?";"?";"sr";1;2;"Some concerns";"Low risk";"Low risk";"Low risk";"Some concerns";"Some concerns";"Selmi_1990_msd_SCL_FU1_14_self-report_cbt_wl_NA_NA";-1,43324270150657;NA;NA;NA;NA;NA;NA;"Selmi PM, Klein MH, Greist JH, Sorrell SP, Erdman HP. Computer-administered cognitive-behavioral therapy for depression. American Journal of Psychiatry. 1990;147(1):51-6."
"320";"Seo, 2022";"cbt";"other ctr";NA;"not specified control condition";NA;NA;0,422265511085023;0,236753889635276;1;"msd";"depression";"post";8;"EPDS";"self-report";10,7;13,03;4,64;6,19;37;36;"13.95";"4.5599999999999996";37;"15.03";"5.35";36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;"13";"14";NA;NA;NA;2022;"n";"n";"mobile";"NI";"Happy Mother";"human";"y";"y";NA;NA;"eas";"high";"adul";NA;1;"com";"cut";"ppd";"?";"1";"sr";0;2;"Low risk";"High risk";"Some concerns";"Low risk";"Some concerns";"High risk";"Seo_2022_msd_EPDS_post_8_self-report_cbt_otherctr_NA_NA";-0,422265511085023;NA;NA;NA;NA;NA;NA;"Seo, J. M., Kim, S. J., Na, H., Kim, J. H., & Lee, H. (2022). Effectiveness of a Mobile Application for Postpartum Depression Self-Management: Evidence from a Randomised Controlled Trial in South Korea. Healthcare (Basel), 10(11). https://doi.org/doi:10.3390/healthcare10112185"
"321";"Seo, 2022";"cbt";"other ctr";NA;"not specified control condition";NA;NA;0,272437637393712;0,235210817203575;1;"msd";"depression";"FU1";20;"EPDS";"self-report";9,84;11,47;5,79;6,05;37;36;"13.95";"4.5599999999999996";37;"15.03";"5.35";36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;"13";"14";NA;NA;NA;2022;"n";"n";"mobile";"NI";"Happy Mother";"human";"y";"y";NA;NA;"eas";"high";"adul";NA;1;"com";"cut";"ppd";"?";"1";"sr";0;2;"Low risk";"High risk";"Some concerns";"Low risk";"Some concerns";"High risk";"Seo_2022_msd_EPDS_FU1_20_self-report_cbt_otherctr_NA_NA";-0,272437637393712;NA;NA;NA;NA;NA;NA;"Seo, J. M., Kim, S. J., Na, H., Kim, J. H., & Lee, H. (2022). Effectiveness of a Mobile Application for Postpartum Depression Self-Management: Evidence from a Randomised Controlled Trial in South Korea. Healthcare (Basel), 10(11). https://doi.org/doi:10.3390/healthcare10112185"
"322";"Shah, 2018";"cbt";"wl";"audio-based cbt";NA;"audio-based cbt";"wl";0,469905907051523;0,39911117975815;1;"msd";"depression";"post";4;"GDS";"self-report";8,86;13;7,67;9,45;14;12;"16.41";"5.4";17;"18.53";"5.84";17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;17;"3";"5";NA;NA;NA;2018;"n";"n";"audio";"n";"ACBT";"human";"n";"n";8;"6.4";"us";"high";"old";63,69;0,843;"oth";"cut";"old";"1";"1";"1";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Shah_2018_msd_GDS_post_4_self-report_cbt_wl_audio-basedcbt_wl";-0,469905907051523;NA;NA;NA;NA;NA;NA;"Shah, A., Morthland, M., Scogin, F., Presnell, A., DiNapoli, E. A., DeCoster, J., & Yang, X. (2018). Audio and Computer Cognitive Behavioral Therapy for Depressive Symptoms in Older Adults: a Pilot Randomized Controlled Trial. Behavior Therapy, 49(6), 904‐916."
"323";"Shah, 2018";"cbt";"wl";"ccbt";NA;"computerized cbt";"wl";0,745205589508467;0,407614027944568;1;"msd";"depression";"post";4;"GDS";"self-report";7,5;13;4,33;9,45;14;12;"15.65";"3.5";17;"18.53";"5.84";17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;17;"3";"5";NA;NA;NA;2018;"n";"n";"computer";"n";"CCBT";"human";"n";"n";11;"9.24";"us";"high";"old";63,69;0,843;"oth";"cut";"old";"1";"1";"1";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Shah_2018_msd_GDS_post_4_self-report_cbt_wl_computerizedcbt_wl";-0,745205589508467;NA;NA;NA;NA;NA;NA;"Shah, A., Morthland, M., Scogin, F., Presnell, A., DiNapoli, E. A., DeCoster, J., & Yang, X. (2018). Audio and Computer Cognitive Behavioral Therapy for Depressive Symptoms in Older Adults: a Pilot Randomized Controlled Trial. Behavior Therapy, 49(6), 904‐916."
"324";"Shah, 2018";"cbt";"wl";"audio-based cbt";NA;"audio-based cbt";"wl";0,474638822512332;0,364688237568068;1;"msd";"depression";"post";4;"HRSD";"clinician";7,76;11,7;7,79;8,35;15;16;"17";"7.79";17;"15.53";"8.43";17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;17;"2";"1";NA;NA;NA;2018;"n";"n";"audio";"n";"ACBT";"human";"n";"n";8;"6.4";"us";"high";"old";63,69;0,843;"oth";"cut";"old";"1";"1";"1";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Shah_2018_msd_HRSD_post_4_clinician_cbt_wl_audio-basedcbt_wl";-0,474638822512332;NA;NA;NA;NA;NA;NA;"Shah, A., Morthland, M., Scogin, F., Presnell, A., DiNapoli, E. A., DeCoster, J., & Yang, X. (2018). Audio and Computer Cognitive Behavioral Therapy for Depressive Symptoms in Older Adults: a Pilot Randomized Controlled Trial. Behavior Therapy, 49(6), 904‐916."
"325";"Shah, 2018";"cbt";"wl";"ccbt";NA;"computerized cbt";"wl";1,03390983641529;0,390830224329082;1;"msd";"depression";"post";4;"HRSD";"clinician";4,79;11,7;3,26;8,35;14;16;"16.41";"6.9";17;"15.53";"8.43";17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17;17;"3";"1";NA;NA;NA;2018;"n";"n";"computer";"n";"CCBT";"human";"n";"n";11;"9.24";"us";"high";"old";63,69;0,843;"oth";"cut";"old";"1";"1";"1";1;4;"Low risk";"Low risk";"Some concerns";"Low risk";"Some concerns";"Some concerns";"Shah_2018_msd_HRSD_post_4_clinician_cbt_wl_computerizedcbt_wl";-1,03390983641529;NA;NA;NA;NA;NA;NA;"Shah, A., Morthland, M., Scogin, F., Presnell, A., DiNapoli, E. A., DeCoster, J., & Yang, X. (2018). Audio and Computer Cognitive Behavioral Therapy for Depressive Symptoms in Older Adults: a Pilot Randomized Controlled Trial. Behavior Therapy, 49(6), 904‐916."
"326";"Silverstone, 2017";"cbt";"other ctr";"cbt+cau";"screening";"cbt";"other ctr";0,224790234284963;0,241033503355828;1;"msd";"depression";"post";12;"PHQ-9";"self-report";3,4;4;2,7;2,6;29;43;"15.4";"3.8";47;"15.3";"4.2";54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47;54;"18";"11";NA;NA;NA;2017;"n";"n";"internet";"n";"MoodGym";"pure";"n";"n";5;NA;"can";"high";"adul";NA;NA;"oth";"cut";"adul";"0";"?";"sr";0;1;"Some concerns";"High risk";"Some concerns";"Low risk";"Low risk";"High risk";"Silverstone_2017_msd_PHQ-9_post_12_self-report_cbt_otherctr_cbt_otherctr";-0,224790234284963;NA;NA;NA;NA;NA;NA;"Silverstone, P. H., Rittenbach, K., Suen, V. Y. M., Moretzsohn, A., Cribben, I., Bercov, M., . . . Trew, M. (2017). Depression outcomes in adults attending family practice were not improved by screening, stepped-care, or online CBT during a 12-week study when compared to controls in a randomized trial."
"327";"Silverstone, 2017";"cbt";"cau";"cbt+cau";"screening+cau";"cbt";"cau";0,410825199443275;0,237559206629415;1;"msd";"depression";"post";12;"PHQ-9";"self-report";3,4;4,6;2,7;3;29;48;"15.4";"3.8";47;"15.5";"3.9";62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47;62;"18";"14";NA;NA;NA;2017;"n";"n";"internet";"n";"MoodGym";"pure";"n";"n";5;NA;"can";"high";"adul";NA;NA;"oth";"cut";"adul";"0";"?";"sr";0;1;"Some concerns";"High risk";"Some concerns";"Low risk";"Low risk";"High risk";"Silverstone_2017_msd_PHQ-9_post_12_self-report_cbt_cau_cbt_cau";-0,410825199443275;NA;NA;NA;NA;NA;NA;"Silverstone, P. H., Rittenbach, K., Suen, V. Y. M., Moretzsohn, A., Cribben, I., Bercov, M., . . . Trew, M. (2017). Depression outcomes in adults attending family practice were not improved by screening, stepped-care, or online CBT during a 12-week study when compared to controls in a randomized trial."
"328";"Smith, 2017";"cbt";"wl";"cbt biblotherapy";NA;"bcbt";"wl";0,984517622802981;0,21747388574464;1;"msd";"depression";"post";12;"PHQ-9";"self-report";8,33;13,14;4,78;4,91;47;48;"15.76";"5.03";74;"16.07";"5.03";59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;77;68;"30";"20";NA;NA;NA;2017;"n";"n";"book";"n";"Beating the Blues";"pure";"y";"n";12;NA;"au";"high";"adul";39,91;0,82;"com";"mdd";"adul";"1";"1";"sr";0;3;"Some concerns";"High risk";"Some concerns";"Low risk";"Low risk";"High risk";"Smith_2017_msd_PHQ-9_post_12_self-report_cbt_wl_bcbt_wl";-0,984517622802981;NA;NA;NA;NA;NA;NA;"Smith, J., Newby, J. M., Burston, N., Murphy, M. J., Michael, S., Mackenzie, A., . . . Andrews, G. (2017). Help from home for depression: A randomised controlled trial comparing internet-delivered cognitive behaviour therapy with bibliotherapy for depression. Internet Interventions, 9, 25-37."
